,numRooms,house_configuration,cleaned_house_type,location,city,latitude,longitude,currency,numBathrooms,numBalconies,isNegotiable,Status,converted_house_size,cleaned_security_deposit,price
888,2,BHK,Apartment,Wagholi,Pune,18.57670975,73.99583435,INR,2.0,2.0,Not Negotiable,Semi-Furnished,1030.0,54000.0,18000.0
889,2,BHK,Apartment,Wagholi,Pune,18.58727837,74.00176239,INR,2.0,2.0,Not Negotiable,Unfurnished,1021.0,50000.0,16000.0
890,2,BHK,Apartment,Wagholi,Pune,18.58697319,74.00184631,INR,2.0,2.0,Not Negotiable,Semi-Furnished,985.0,30000.0,12000.0
891,2,BHK,Apartment,Wagholi,Pune,18.57443619,73.98206329,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,25000.0,12500.0
892,2,BHK,Apartment,Wagholi,Pune,18.58604813,73.98841095,INR,2.0,2.0,Not Negotiable,Unfurnished,988.0,25000.0,12500.0
893,3,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,2.0,2.0,Not Negotiable,Semi-Furnished,1680.0,45000.0,16000.0
894,2,BHK,Apartment,Wagholi,Pune,18.58509636,73.99692535,INR,2.0,2.0,Not Negotiable,Furnished,980.0,40000.0,13000.0
895,2,BHK,Apartment,Wagholi,Pune,18.5717144,73.97583771,INR,2.0,2.0,Not Negotiable,Semi-Furnished,998.0,40000.0,13000.0
896,2,BHK,Apartment,Wagholi,Pune,18.57386971,73.978302,INR,2.0,2.0,Not Negotiable,Semi-Furnished,987.0,40000.0,14000.0
897,2,BHK,Apartment,Wagholi,Pune,18.5781498,74.00430298,INR,2.0,2.0,Not Negotiable,Semi-Furnished,980.0,40000.0,15000.0
898,2,BHK,Apartment,Wagholi,Pune,18.57443619,73.98206329,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,40000.0,14000.0
899,2,BHK,Apartment,Wagholi,Pune,18.59073067,74.00737,INR,2.0,2.0,Not Negotiable,Semi-Furnished,954.0,30000.0,12500.0
900,2,BHK,Apartment,Wagholi,Pune,18.57419014,73.99902344,INR,2.0,2.0,Not Negotiable,Unfurnished,934.0,30000.0,12500.0
901,2,BHK,Apartment,Wagholi,Pune,18.58679199,73.99843597,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,35000.0,17000.0
902,2,BHK,Apartment,Wagholi,Pune,18.58333015,73.98332977,INR,2.0,2.0,Not Negotiable,Semi-Furnished,960.0,40000.0,16000.0
903,2,BHK,Apartment,Wagholi,Pune,18.5781498,74.00430298,INR,2.0,2.0,Not Negotiable,Semi-Furnished,987.0,40000.0,15000.0
904,2,BHK,Apartment,Wagholi,Pune,18.5841217,74.02622223,INR,2.0,2.0,Not Negotiable,Unfurnished,990.0,35000.0,12000.0
905,2,BHK,Apartment,Wagholi,Pune,18.58604813,73.98841095,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,25000.0,12500.0
906,2,BHK,Apartment,Wagholi,Pune,18.58410645,74.00319672,INR,2.0,2.0,Not Negotiable,Unfurnished,951.0,30000.0,18000.0
907,2,BHK,Apartment,Wagholi,Pune,18.57373619,73.97103882,INR,2.0,2.0,Not Negotiable,Semi-Furnished,951.0,40000.0,14500.0
908,2,BHK,Apartment,Wagholi,Pune,18.57564735,73.98487854,INR,2.0,2.0,Not Negotiable,Unfurnished,985.0,30000.0,12000.0
909,2,BHK,Apartment,Wagholi,Pune,18.5841217,74.02622223,INR,2.0,2.0,Not Negotiable,Unfurnished,985.0,60000.0,16500.0
910,3,BHK,Apartment,Wagholi,Pune,18.58410645,74.00319672,INR,2.0,2.0,Not Negotiable,Unfurnished,1645.0,50000.0,18000.0
911,2,BHK,Apartment,Wagholi,Pune,18.58727837,74.00176239,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,40000.0,13500.0
912,2,BHK,Apartment,Khandve Nagar,Pune,18.57562256,73.95863342,INR,2.0,2.0,Not Negotiable,Unfurnished,980.0,50000.0,17000.0
913,2,BHK,Apartment,Wagholi,Pune,18.57494926,74.00061035,INR,2.0,2.0,Not Negotiable,Semi-Furnished,980.0,40000.0,12000.0
914,2,BHK,Apartment,Wagholi,Pune,18.57411385,73.97853088,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,30000.0,13000.0
915,2,BHK,Apartment,Wagholi,Pune,18.57318115,73.97950745,INR,2.0,2.0,Not Negotiable,Unfurnished,990.0,35000.0,12800.0
916,2,BHK,Apartment,Wagholi,Pune,18.57411385,73.97853088,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,30000.0,13000.0
917,1,BHK,Apartment,Wagholi,Pune,18.58149719,73.97528839,INR,1.0,0.0,Not Negotiable,Unfurnished,618.0,20000.0,8500.0
918,2,BHK,Apartment,Wagholi,Pune,18.57175446,73.97624207,INR,2.0,2.0,Not Negotiable,Furnished,980.0,50000.0,16000.0
919,3,BHK,Apartment,Wadgaon Sheri,Pune,18.54603577,73.90991211,INR,3.0,0.0,Not Negotiable,Furnished,1800.0,0.0,50000.0
920,3,BHK,Apartment,Wadgaon Sheri,Pune,18.54603577,73.90991211,INR,3.0,0.0,Not Negotiable,Furnished,1800.0,0.0,50000.0
921,1,BHK,Apartment,Lohegaon,Pune,18.61118889,73.91108704,INR,1.0,0.0,Not Negotiable,Furnished,730.0,0.0,15000.0
922,2,BHK,Apartment,Dhanori,Pune,18.60397911,73.90257263,INR,2.0,0.0,Not Negotiable,Unfurnished,1000.0,0.0,14000.0
923,1,BHK,Apartment,Lohegaon,Pune,18.60182762,73.9128952,INR,1.0,0.0,Not Negotiable,Unfurnished,720.0,0.0,12000.0
924,3,BHK,Apartment,Baner,Pune,18.56046677,73.77961731,INR,3.0,0.0,Not Negotiable,Unfurnished,1650.0,0.0,26000.0
925,3,BHK,Apartment,Hinjewadi,Pune,18.58146667,73.73651123,INR,3.0,2.0,Not Negotiable,Semi-Furnished,1500.0,130000.0,45000.0
926,2,BHK,Apartment,Kondhwa,Pune,18.46665955,73.89189148,INR,2.0,0.0,Not Negotiable,Furnished,1100.0,0.0,18750.0
927,1,BHK,Independent Floor,Wagholi,Pune,18.59469986,73.99736023,INR,1.0,0.0,Not Negotiable,Unfurnished,450.0,0.0,8500.0
928,2,BHK,Apartment,Lohegaon,Pune,18.60276604,73.92597961,INR,2.0,0.0,Not Negotiable,Semi-Furnished,705.0,0.0,21000.0
929,2,BHK,Apartment,Wakad,Pune,18.59248543,73.75439453,INR,2.0,0.0,Not Negotiable,Semi-Furnished,990.0,0.0,23500.0
930,2,BHK,Apartment,Vadgaon Budruk,Pune,18.45780182,73.83157349,INR,2.0,2.0,Not Negotiable,Unfurnished,985.0,50000.0,15000.0
931,2,BHK,Apartment,Wakad,Pune,18.59466934,73.76006317,INR,2.0,2.0,Not Negotiable,Unfurnished,1143.0,60000.0,26000.0
932,2,BHK,Apartment,Mahalunge,Pune,18.56652641,73.73932648,INR,2.0,2.0,Negotiable,Semi-Furnished,978.0,50000.0,25000.0
933,2,BHK,Apartment,Mahalunge,Pune,18.56813431,73.75982666,INR,2.0,1.0,Not Negotiable,Semi-Furnished,1000.0,65000.0,27000.0
934,1,BHK,Apartment,Kharadi,Pune,18.54776955,73.94429016,INR,2.0,2.0,Negotiable,Semi-Furnished,650.0,55000.0,18500.0
935,2,BHK,Apartment,Kothrud,Pune,18.50429916,73.80525208,INR,2.0,2.0,Not Negotiable,Semi-Furnished,980.0,0.0,25000.0
936,1,BHK,Apartment,Kothrud,Pune,18.50429916,73.80525208,INR,1.0,1.0,Not Negotiable,Unfurnished,620.0,30000.0,12000.0
937,1,BHK,Apartment,Vanaz corner,Pune,18.50765991,73.80805969,INR,1.0,1.0,Not Negotiable,Semi-Furnished,560.0,35000.0,14000.0
938,2,BHK,Apartment,Wagholi,Pune,18.58561516,73.97576141,INR,2.0,1.0,Negotiable,Unfurnished,961.0,25000.0,15000.0
939,2,BHK,Apartment,Vadgaon Budruk,Pune,18.46996117,73.83074188,INR,2.0,1.0,Not Negotiable,Semi-Furnished,810.0,50000.0,15000.0
940,3,BHK,Apartment,Wagholi,Pune,18.57700348,73.98805237,INR,3.0,3.0,Not Negotiable,Unfurnished,1680.0,30000.0,14000.0
941,2,BHK,Apartment,Wagholi,Pune,18.58497429,73.96444702,INR,2.0,2.0,Not Negotiable,Semi-Furnished,998.0,40000.0,15000.0
942,2,BHK,Apartment,Wagholi,Pune,18.58149719,73.97528839,INR,2.0,2.0,Not Negotiable,Unfurnished,980.0,25000.0,13000.0
943,2,BHK,Apartment,Wagholi,Pune,18.5765667,73.97870636,INR,2.0,2.0,Not Negotiable,Unfurnished,951.0,50000.0,19000.0
944,2,BHK,Apartment,Wagholi,Pune,18.5717144,73.97583771,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1064.0,30000.0,13000.0
945,2,BHK,Apartment,Kharadi,Pune,18.55859184,73.95002747,INR,2.0,2.0,Not Negotiable,Furnished,1100.0,80000.0,40000.0
946,2,BHK,Apartment,Wagholi,Pune,18.57670975,73.99583435,INR,2.0,2.0,Not Negotiable,Semi-Furnished,980.0,40000.0,18000.0
947,2,BHK,Apartment,Wagholi,Pune,18.58422279,73.98563385,INR,2.0,2.0,Not Negotiable,Semi-Furnished,987.0,35000.0,14500.0
948,2,BHK,Apartment,Wagholi,Pune,18.58279419,73.97045135,INR,2.0,2.0,Not Negotiable,Semi-Furnished,1200.0,60000.0,20000.0
949,1,BHK,Apartment,Wagholi,Pune,18.57388115,73.97631073,INR,2.0,2.0,Not Negotiable,Furnished,580.0,50000.0,12000.0
950,2,BHK,Apartment,Wagholi,Pune,18.57175446,73.97624207,INR,2.0,2.0,Not Negotiable,Unfurnished,977.0,50000.0,16000.0
951,2,BHK,Apartment,Wagholi,Pune,18.58726883,74.00492096,INR,2.0,2.0,Not Negotiable,Unfurnished,978.0,30000.0,15000.0
952,2,BHK,Apartment,Wagholi,Pune,18.58773422,73.98551178,INR,2.0,2.0,Not Negotiable,Unfurnished,951.0,30000.0,12500.0
953,2,BHK,Apartment,Wagholi,Pune,18.58896446,73.98583984,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,35000.0,12000.0
954,2,BHK,Apartment,Wagholi,Pune,18.58422279,73.98563385,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,30000.0,11000.0
955,2,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,2.0,2.0,Not Negotiable,Semi-Furnished,980.0,35000.0,14500.0
956,2,BHK,Apartment,Wagholi,Pune,18.59058762,73.99630737,INR,2.0,2.0,Not Negotiable,Semi-Furnished,989.0,50000.0,14000.0
957,2,BHK,Apartment,Wagholi,Pune,18.59023857,73.99723816,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,25000.0,12500.0
958,2,BHK,Apartment,Wagholi,Pune,18.5771904,74.00457764,INR,2.0,2.0,Not Negotiable,Unfurnished,987.0,30000.0,11000.0
959,2,BHK,Apartment,Wagholi,Pune,18.58438492,73.99645233,INR,2.0,2.0,Not Negotiable,Furnished,987.0,40000.0,14000.0
960,2,BHK,Apartment,Wagholi,Pune,18.58773422,73.98551178,INR,2.0,2.0,Not Negotiable,Semi-Furnished,967.0,40000.0,13000.0
961,2,BHK,Apartment,Kharadi,Pune,18.55730438,73.95034027,INR,2.0,2.0,Negotiable,Semi-Furnished,1045.0,100000.0,40000.0
962,1,BHK,Apartment,Kharadi,Pune,18.54776955,73.94429016,INR,1.0,2.0,Negotiable,Semi-Furnished,538.0,60000.0,20000.0
963,2,BHK,Apartment,Kharadi,Pune,18.54139328,73.94002533,INR,2.0,2.0,Negotiable,Unfurnished,825.0,90000.0,33000.0
964,3,BHK,Apartment,Kharadi,Pune,18.55091286,73.94720459,INR,3.0,3.0,Negotiable,Unfurnished,1450.0,100000.0,38000.0
965,2,BHK,Apartment,Kharadi,Pune,18.55762672,73.94908142,INR,2.0,0.0,Negotiable,Semi-Furnished,1315.0,125000.0,45000.0
966,5,BHK,Apartment,Kharadi,Pune,18.55251312,73.96128082,INR,3.0,3.0,Not Negotiable,Semi-Furnished,6000.0,600000.0,210000.0
967,2,BHK,Apartment,Dhayari,Pune,18.45851326,73.78095245,INR,2.0,1.0,Not Negotiable,Unfurnished,783.0,45000.0,14000.0
968,2,BHK,Apartment,Dhayari,Pune,18.45851326,73.78095245,INR,2.0,1.0,Not Negotiable,Unfurnished,783.0,45000.0,14500.0
969,2,BHK,Apartment,Dhayari,Pune,18.45851326,73.78095245,INR,2.0,1.0,Not Negotiable,Unfurnished,783.0,45000.0,15000.0
970,2,BHK,Apartment,Dhayari,Pune,18.45851326,73.78095245,INR,2.0,1.0,Not Negotiable,Unfurnished,783.0,45000.0,15500.0
971,2,BHK,Apartment,Dhayari,Pune,18.45851326,73.78095245,INR,2.0,1.0,Not Negotiable,Furnished,783.0,60000.0,18500.0
972,2,BHK,Apartment,Dhayari,Pune,18.45851326,73.78095245,INR,2.0,1.0,Not Negotiable,Furnished,783.0,60000.0,19000.0
973,2,BHK,Apartment,Thergaon,Pune,18.60545158,73.77509308,INR,2.0,2.0,Not Negotiable,Furnished,833.0,3000.0,15000.0
974,2,BHK,Apartment,Yerawada,Pune,18.55807495,73.8818512,INR,2.0,1.0,Not Negotiable,Semi-Furnished,1280.0,75000.0,25000.0
975,2,BHK,Apartment,Tingre Nagar,Pune,18.57694817,73.88828278,INR,2.0,0.0,Not Negotiable,Furnished,1340.0,100000.0,28000.0
976,3,BHK,Apartment,Tingre Nagar,Pune,18.57639122,73.88925171,INR,3.0,2.0,Not Negotiable,Semi-Furnished,1580.0,120000.0,39000.0
977,1,BHK,Apartment,Vishrantwadi,Pune,18.5695076,73.87902832,INR,1.0,0.0,Not Negotiable,Unfurnished,649.0,60000.0,17000.0
978,2,BHK,Apartment,Ravet,Pune,18.64721489,73.74228668,INR,2.0,2.0,Not Negotiable,Semi-Furnished,1075.0,50000.0,18500.0
979,1,BHK,Apartment,Katraj,Pune,18.44367027,73.86656189,INR,1.0,0.0,Not Negotiable,Unfurnished,620.0,0.0,9000.0
980,2,BHK,Apartment,Wakad,Pune,18.59469795,73.74652863,INR,2.0,0.0,Not Negotiable,Unfurnished,850.0,0.0,15000.0
981,3,BHK,Apartment,Wakad,Pune,18.60207939,73.75001526,INR,3.0,0.0,Not Negotiable,Unfurnished,1250.0,0.0,23000.0
982,3,BHK,Independent Floor,Ravet,Pune,18.65756989,73.73680878,INR,3.0,0.0,Not Negotiable,Semi-Furnished,1175.0,0.0,18000.0
983,2,BHK,Apartment,Wagholi,Pune,18.58438492,73.99645233,INR,2.0,2.0,Not Negotiable,Semi-Furnished,951.0,40000.0,14000.0
984,1,BHK,Apartment,Tingre Nagar,Pune,18.57556343,73.8839035,INR,1.0,1.0,Negotiable,Unfurnished,680.0,60000.0,14000.0
985,1,BHK,Apartment,Vishrantwadi,Pune,18.57361412,73.87996674,INR,1.0,1.0,Not Negotiable,Unfurnished,790.0,60000.0,14000.0
986,1,BHK,Apartment,Tingre Nagar,Pune,18.57403183,73.88536835,INR,1.0,1.0,Negotiable,Unfurnished,750.0,60000.0,13000.0
987,2,BHK,Apartment,Vishrantwadi,Pune,18.57470322,73.88276672,INR,2.0,0.0,Not Negotiable,Furnished,1000.0,75000.0,25000.0
988,2,BHK,Apartment,Tingre Nagar,Pune,18.57511902,73.8852005,INR,2.0,0.0,Negotiable,Unfurnished,1030.0,50000.0,18000.0
989,2,BHK,Villa,khese park,Pune,18.59029579,73.90916443,INR,2.0,1.0,Negotiable,Unfurnished,1800.0,75000.0,25000.0
990,2,BHK,Apartment,Vishrantwadi,Pune,18.56936264,73.87811279,INR,2.0,2.0,Not Negotiable,Semi-Furnished,1130.0,75000.0,30000.0
991,2,BHK,Apartment,Wakad,Pune,18.61255836,73.76641083,INR,2.0,2.0,Not Negotiable,Furnished,1027.0,0.0,20000.0
992,4,BHK,Apartment,Ravet,Pune,18.66067314,73.72764587,INR,4.0,4.0,Not Negotiable,Furnished,2500.0,50000.0,16000.0
993,2,BHK,Apartment,Wagholi,Pune,18.58792686,73.98773193,INR,2.0,2.0,Not Negotiable,Furnished,1080.0,50000.0,18000.0
994,3,BHK,Apartment,Wagholi,Pune,18.5858593,73.98474121,INR,2.0,3.0,Negotiable,Semi-Furnished,1200.0,65000.0,25000.0
995,2,BHK,Apartment,Ravet,Pune,18.66183472,73.74171448,INR,2.0,1.0,Not Negotiable,Semi-Furnished,821.0,50000.0,18000.0
996,2,BHK,Apartment,Vadgaon Budruk,Pune,18.45633507,73.83314514,INR,2.0,0.0,Negotiable,Semi-Furnished,868.0,50000.0,15000.0
997,2,BHK,Apartment,Vadgaon Budruk,Pune,18.45633507,73.83314514,INR,2.0,0.0,Not Negotiable,Semi-Furnished,868.0,50000.0,15000.0
998,2,BHK,Apartment,Wagholi,Pune,18.58697319,74.00184631,INR,2.0,2.0,Not Negotiable,Semi-Furnished,990.0,30000.0,12000.0
999,3,BHK,Apartment,Wagholi,Pune,18.57500267,73.9759903,INR,2.0,2.0,Not Negotiable,Furnished,1650.0,50000.0,25000.0
1000,2,BHK,Apartment,Wagholi,Pune,18.57411385,73.97853088,INR,2.0,0.0,Not Negotiable,Furnished,950.0,40000.0,20000.0
1001,2,BHK,Apartment,Wagholi,Pune,18.58279419,73.97045135,INR,2.0,0.0,Negotiable,Semi-Furnished,1962.0,70000.0,23000.0
1002,2,BHK,Apartment,Wagholi,Pune,18.58126259,73.98873901,INR,2.0,2.0,Not Negotiable,Furnished,989.0,50000.0,16000.0
1003,2,BHK,Apartment,Wagholi,Pune,18.58333015,73.98332977,INR,2.0,2.0,Not Negotiable,Semi-Furnished,990.0,40000.0,16000.0
1004,2,BHK,Apartment,Wagholi,Pune,18.57386971,73.978302,INR,2.0,0.0,Not Negotiable,Furnished,881.0,40000.0,14000.0
1005,2,BHK,Apartment,Wagholi,Pune,18.58126259,73.98873901,INR,2.0,2.0,Not Negotiable,Semi-Furnished,987.0,25000.0,13500.0
1006,2,BHK,Apartment,Wagholi,Pune,18.58792686,73.98773193,INR,2.0,2.0,Not Negotiable,Semi-Furnished,987.0,40000.0,11000.0
1007,2,BHK,Apartment,Undri,Pune,18.44856834,73.90751648,INR,2.0,1.0,Not Negotiable,Semi-Furnished,1000.0,60000.0,20000.0
1008,2,BHK,Apartment,NIBM Annex Mohammadwadi,Pune,18.47225189,73.9136734,INR,2.0,1.0,Not Negotiable,Furnished,1000.0,60000.0,28000.0
1009,2,BHK,Apartment,Undri,Pune,18.44856834,73.90751648,INR,2.0,1.0,Not Negotiable,Semi-Furnished,1000.0,40000.0,18000.0
1010,1,BHK,Apartment,Wanowrie,Pune,18.48743439,73.89795685,INR,1.0,1.0,Not Negotiable,Unfurnished,550.0,40000.0,17000.0
1011,2,BHK,Apartment,NIBM Annex Mohammadwadi,Pune,18.47225189,73.9136734,INR,2.0,1.0,Not Negotiable,Unfurnished,750.0,50000.0,20000.0
1012,2,BHK,Apartment,Kondhwa,Pune,18.47699928,73.88762665,INR,2.0,1.0,Not Negotiable,Unfurnished,1000.0,50000.0,22000.0
1013,1,BHK,Apartment,Kondhwa,Pune,18.48027992,73.89520264,INR,1.0,1.0,Not Negotiable,Unfurnished,550.0,40000.0,17000.0
1014,2,BHK,Apartment,Kondhwa,Pune,18.4516468,73.89151764,INR,2.0,1.0,Not Negotiable,Unfurnished,1000.0,50000.0,25000.0
1015,3,BHK,Apartment,Kondhwa,Pune,18.47284889,73.90947723,INR,3.0,1.0,Not Negotiable,Semi-Furnished,2500.0,300000.0,40000.0
1016,3,BHK,Apartment,Undri,Pune,18.46228218,73.90461731,INR,3.0,1.0,Not Negotiable,Furnished,2500.0,300000.0,50000.0
1017,4,BHK,Apartment,NIBM,Pune,18.47689629,73.89581299,INR,3.0,1.0,Not Negotiable,Furnished,2500.0,300000.0,80000.0
1018,3,BHK,Apartment,NIBM,Pune,18.47092438,73.90032196,INR,3.0,1.0,Not Negotiable,Unfurnished,1300.0,200000.0,40000.0
1019,3,BHK,Apartment,Wanowrie,Pune,18.49569893,73.90390015,INR,3.0,1.0,Not Negotiable,Unfurnished,1300.0,200000.0,40000.0
1020,1,BHK,Apartment,Dhayari,Pune,18.45824623,73.79203033,INR,1.0,1.0,Not Negotiable,Unfurnished,572.0,26000.0,12500.0
1021,2,BHK,Apartment,Dhayari,Pune,18.45889854,73.78898621,INR,2.0,1.0,Not Negotiable,Unfurnished,955.0,60000.0,18000.0
1022,2,BHK,Apartment,Dhanori,Pune,18.59346771,73.89509583,INR,3.0,2.0,Negotiable,Semi-Furnished,1125.0,100000.0,25000.0
1023,1,BHK,Apartment,Wadgaon Budruk,Pune,18.46117973,73.81863403,INR,1.0,1.0,Not Negotiable,Unfurnished,650.0,20000.0,80000.0
1024,3,BHK,Apartment,Koregaon Park,Pune,18.53134727,73.89892578,INR,3.0,0.0,Not Negotiable,Furnished,1750.0,0.0,37000.0
1025,3,BHK,Apartment,Balewadi,Pune,18.58208084,73.77269745,INR,3.0,0.0,Not Negotiable,Furnished,1760.0,0.0,29000.0
1026,1,BHK,Apartment,Kothrud,Pune,18.51068687,73.79370117,INR,1.0,1.0,Not Negotiable,Semi-Furnished,630.0,35000.0,13500.0
1027,2,BHK,Apartment,Vanaz corner,Pune,18.50765991,73.80805969,INR,2.0,0.0,Not Negotiable,Semi-Furnished,890.0,40000.0,16000.0
1028,1,BHK,Apartment,Vanaz corner,Pune,18.50765991,73.80805969,INR,1.0,1.0,Not Negotiable,Unfurnished,560.0,30000.0,12500.0
1029,1,BHK,Apartment,Shivtirth Nagar,Pune,18.50981522,73.80860138,INR,1.0,0.0,Not Negotiable,Unfurnished,595.0,30000.0,12000.0
1030,2,BHK,Apartment,Vadgaon Budruk,Pune,18.45884514,73.82816315,INR,2.0,0.0,Negotiable,Unfurnished,877.0,50000.0,22000.0
1031,2,BHK,Apartment,Wagholi,Pune,18.58126259,73.98873901,INR,2.0,1.0,Not Negotiable,Semi-Furnished,987.0,30000.0,11000.0
1032,2,BHK,Apartment,Wagholi,Pune,18.58438492,73.99645233,INR,2.0,2.0,Not Negotiable,Furnished,987.0,40000.0,14000.0
1033,2,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,2.0,2.0,Not Negotiable,Furnished,1090.0,50000.0,20000.0
1034,3,BHK,Apartment,Wagholi,Pune,18.5841217,74.02622223,INR,3.0,2.0,Not Negotiable,Furnished,1654.0,70000.0,25000.0
1035,3,BHK,Apartment,Wagholi,Pune,18.59365273,74.00461578,INR,2.0,2.0,Not Negotiable,Semi-Furnished,1680.0,60000.0,18500.0
1036,2,BHK,Apartment,Wagholi,Pune,18.58679199,73.99843597,INR,2.0,2.0,Not Negotiable,Unfurnished,1080.0,40000.0,17000.0
1037,2,BHK,Apartment,Wagholi,Pune,18.57443619,73.98206329,INR,2.0,2.0,Not Negotiable,Unfurnished,990.0,40000.0,14000.0
1038,3,BHK,Apartment,Wagholi,Pune,18.57123566,73.97721863,INR,3.0,2.0,Not Negotiable,Semi-Furnished,1652.0,100000.0,20000.0
1039,2,BHK,Apartment,Wagholi,Pune,18.58697319,74.00184631,INR,2.0,2.0,Not Negotiable,Unfurnished,963.0,30000.0,12000.0
1040,2,BHK,Apartment,Wagholi,Pune,18.57997322,73.9730072,INR,2.0,2.0,Not Negotiable,Unfurnished,951.0,40000.0,14000.0
1041,3,BHK,Apartment,Wagholi,Pune,18.58410645,74.00319672,INR,3.0,2.0,Not Negotiable,Unfurnished,1652.0,30000.0,15000.0
1042,1,BHK,Apartment,Wagholi,Pune,18.58896446,73.98583984,INR,1.0,1.0,Not Negotiable,Unfurnished,654.0,20000.0,9500.0
1043,3,BHK,Apartment,Wagholi,Pune,18.5781498,74.00430298,INR,2.0,2.0,Not Negotiable,Unfurnished,1680.0,50000.0,17500.0
1044,2,BHK,Apartment,Wagholi,Pune,18.57916832,73.97148895,INR,2.0,2.0,Not Negotiable,Semi-Furnished,985.0,45000.0,15000.0
1045,2,BHK,Apartment,Wagholi,Pune,18.57436371,73.99543762,INR,2.0,2.0,Not Negotiable,Furnished,951.0,80000.0,22000.0
1046,2,BHK,Apartment,Wagholi,Pune,18.57436371,73.99543762,INR,2.0,2.0,Not Negotiable,Unfurnished,1314.0,30000.0,15000.0
1047,2,BHK,Apartment,Wagholi,Pune,18.5858593,73.98474121,INR,2.0,2.0,Not Negotiable,Unfurnished,956.0,30000.0,10500.0
1048,2,BHK,Apartment,Wagholi,Pune,18.58435822,73.97000122,INR,2.0,2.0,Not Negotiable,Unfurnished,984.0,20000.0,10000.0
1049,2,BHK,Apartment,Wagholi,Pune,18.58126259,73.98873901,INR,2.0,2.0,Not Negotiable,Unfurnished,956.0,30000.0,12000.0
1050,2,BHK,Apartment,Wagholi,Pune,18.5711174,73.97442627,INR,2.0,2.0,Not Negotiable,Unfurnished,1023.0,40000.0,14000.0
1051,2,BHK,Apartment,Wagholi,Pune,18.58424377,74.003685,INR,2.0,2.0,Not Negotiable,Semi-Furnished,963.0,40000.0,14500.0
1052,2,BHK,Apartment,Wagholi,Pune,18.58279419,73.97045135,INR,2.0,2.0,Not Negotiable,Unfurnished,1090.0,50000.0,21000.0
1053,3,BHK,Apartment,Wagholi,Pune,18.57700348,73.98805237,INR,3.0,2.0,Not Negotiable,Unfurnished,1654.0,30000.0,14000.0
1054,2,BHK,Apartment,Wagholi,Pune,18.59058762,73.99630737,INR,2.0,2.0,Not Negotiable,Unfurnished,996.0,40000.0,12000.0
1055,2,BHK,Apartment,Wagholi,Pune,18.5771904,74.00457764,INR,2.0,2.0,Not Negotiable,Unfurnished,952.0,40000.0,13500.0
1056,2,BHK,Apartment,Wagholi,Pune,18.59023857,73.99723816,INR,2.0,2.0,Not Negotiable,Unfurnished,990.0,30000.0,13000.0
1057,1,BHK,Apartment,Wagholi,Pune,18.5781498,74.00430298,INR,2.0,2.0,Not Negotiable,Unfurnished,652.0,30000.0,10000.0
1058,2,BHK,Apartment,Wagholi,Pune,18.57494926,74.00061035,INR,2.0,2.0,Not Negotiable,Unfurnished,951.0,30000.0,13000.0
1059,2,BHK,Apartment,Wagholi,Pune,18.58368492,74.00031281,INR,2.0,2.0,Not Negotiable,Unfurnished,998.0,40000.0,14000.0
1060,2,BHK,Apartment,Wagholi,Pune,18.57443619,73.98206329,INR,2.0,2.0,Negotiable,Unfurnished,988.0,25000.0,14000.0
1061,2,BHK,Apartment,Wagholi,Pune,18.57916832,73.97148895,INR,2.0,2.0,Not Negotiable,Unfurnished,951.0,50000.0,18000.0
1062,2,BHK,Apartment,Wagholi,Pune,18.58126259,73.98873901,INR,2.0,2.0,Not Negotiable,Unfurnished,951.0,36000.0,12000.0
1063,2,BHK,Apartment,Wagholi,Pune,18.58422279,73.98563385,INR,2.0,2.0,Not Negotiable,Semi-Furnished,980.0,35000.0,14500.0
1064,1,BHK,Apartment,Wagholi,Pune,18.58410645,74.00319672,INR,2.0,1.0,Not Negotiable,Unfurnished,652.0,27000.0,9000.0
1065,2,BHK,Apartment,Wagholi,Pune,18.57239532,73.98386383,INR,2.0,2.0,Not Negotiable,Unfurnished,951.0,50000.0,12000.0
1066,2,BHK,Apartment,Wagholi,Pune,18.5932312,73.96865082,INR,2.0,2.0,Not Negotiable,Semi-Furnished,987.0,50000.0,16000.0
1067,2,BHK,Apartment,Wagholi,Pune,18.58279419,73.97045135,INR,2.0,2.0,Not Negotiable,Semi-Furnished,963.0,60000.0,22000.0
1068,3,BHK,Apartment,Wagholi,Pune,18.5771904,74.00457764,INR,2.0,3.0,Not Negotiable,Unfurnished,1620.0,40000.0,13000.0
1069,2,BHK,Apartment,Wagholi,Pune,18.57419014,73.99902344,INR,2.0,2.0,Not Negotiable,Unfurnished,980.0,30000.0,12500.0
