numRooms,house_configuration,cleaned_house_type,location,city,latitude,longitude,currency,numBathrooms,numBalconies,isNegotiable,Status,converted_house_size,cleaned_security_deposit,price
3,BHK,Independent Floor,New Friends Colony,Delhi,28.56705093,77.27355957,INR,3.0,3.0,Not Negotiable,Unfurnished,2741.0,1818182.0,301012.0
5,BHK,Independent Floor,New Friends Colony,Delhi,28.56705093,77.27355957,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1010202.0,301011.0
3,BHK,Independent Floor,New Friends Colony,Delhi,28.56705093,77.27355957,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1010202.0,301022.0
5,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1811882.0,301012.0
3,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1812818.0,301012.0
5,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,1102001.0,401015.0
4,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010101.0,301012.0
3,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,3.0,2.0,Not Negotiable,Unfurnished,2741.0,1010202.0,362621.0
4,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1012002.0,301012.0
3,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,1181881.0,301011.0
3,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,3.0,2.0,Not Negotiable,Unfurnished,3011.0,1812002.0,301011.0
4,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1818821.0,301012.0
4,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1012082.0,301022.0
4,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1812882.0,401102.0
4,BHK,Independent Floor,Geetanjali Enclave,Delhi,28.53087997,77.20243073,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1012828.0,410202.0
4,BHK,Independent Floor,Panchsheel Enclave,Delhi,28.54351997,77.22973633,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1020202.0,301012.0
4,BHK,Independent Floor,Panchsheel Enclave,Delhi,28.54351997,77.22973633,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1818181.0,401015.0
4,BHK,Independent Floor,Panchsheel Enclave,Delhi,28.54351997,77.22973633,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010202.0,401100.0
4,BHK,Independent Floor,Panchsheel Enclave,Delhi,28.54351997,77.22973633,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,1012001.0,401101.0
4,BHK,Villa,Panchsheel Enclave,Delhi,28.54351997,77.22973633,INR,4.0,4.0,Not Negotiable,Unfurnished,5896.0,1546119.0,504015.0
4,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1012002.0,401010.0
4,BHK,Villa,Amrita Shergill Marg,Delhi,28.5969677,77.22038269,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4518284.0,1418182.0
5,BHK,Independent House,Amrita Shergill Marg,Delhi,28.5969677,77.22038269,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4085555.0,1211112.0
5,BHK,Villa,Aurungzeb Road,Delhi,28.60279655,77.21968079,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4010110.0,1102011.0
5,BHK,Villa,Aurungzeb Road,Delhi,28.60279655,77.21968079,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4010102.0,1201010.0
3,BHK,Apartment,IP Extension,Delhi,28.62976646,77.30672455,INR,2.0,2.0,Not Negotiable,Semi-Furnished,1350.0,60000.0,30000.0
4,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1022002.0,401015.0
3,BHK,Independent Floor,West End,Delhi,28.57413292,77.16131592,INR,3.0,2.0,Not Negotiable,Unfurnished,2856.0,751225.0,235592.0
2,BHK,Apartment,IP Extension,Delhi,28.62976646,77.30672455,INR,2.0,2.0,Not Negotiable,Semi-Furnished,950.0,44000.0,22000.0
5,BHK,Villa,Ghitorni,Delhi,28.49571991,77.13581085,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1255255.0,408521.0
4,BHK,Villa,Ghitorni,Delhi,28.49571991,77.13581085,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1210102.0,401011.0
4,BHK,Villa,Ghitorni,Delhi,28.49571991,77.13581085,INR,4.0,4.0,Not Negotiable,Unfurnished,5896.0,1012002.0,401012.0
5,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1549191.0,549191.0
5,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1022001.0,401015.0
5,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1010100.0,301012.0
4,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1810202.0,401022.0
4,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,4.0,Not Negotiable,Unfurnished,5896.0,1010201.0,301012.0
5,BHK,Independent House,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4559295.0,1549195.0
5,BHK,Villa,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4010101.0,1010102.0
5,BHK,Independent Floor,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1084115.0,308512.0
4,BHK,Independent Floor,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,5852.0,1082212.0,305212.0
5,BHK,Independent Floor,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1810202.0,401012.0
4,BHK,Independent Floor,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1810202.0,301025.0
2,BHK,Independent House,Mayur Vihar II,Delhi,28.6170063,77.29906464,INR,2.0,1.0,Negotiable,Semi-Furnished,1100.0,20000.0,20000.0
2,BHK,Independent House,Mayur Vihar 2 Phase,Delhi,28.61696434,77.30084991,INR,2.0,1.0,Not Negotiable,Semi-Furnished,1150.0,60000.0,30000.0
5,BHK,Villa,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,1549118.0,549195.0
5,BHK,Villa,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,1540105.0,504105.0
4,BHK,Apartment,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1182020.0,401015.0
4,BHK,Independent House,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1010202.0,301012.0
5,BHK,Independent House,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1012002.0,401012.0
4,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1022020.0,401010.0
5,BHK,Villa,Prithviraj Road,Delhi,28.6001606,77.22097778,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4011022.0,1291192.0
4,BHK,Apartment,Amrita Shergill Marg,Delhi,28.5969677,77.22038269,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4592295.0,1549111.0
5,BHK,Independent House,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1022020.0,401102.0
5,BHK,Independent House,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,1549191.0,548185.0
5,BHK,Villa,Prithviraj Road,Delhi,28.6001606,77.22097778,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4101010.0,1216162.0
4,BHK,Villa,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1022002.0,401010.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1810220.0,301012.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1544918.0,548181.0
5,BHK,Independent House,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,2210220.0,401015.0
5,BHK,Independent House,Defence Colony,Delhi,28.57183075,77.23332977,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,2548181.0,840405.0
5,BHK,Independent House,Defence Colony,Delhi,28.57183075,77.23332977,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,2202020.0,640110.0
5,BHK,Villa,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,1549118.0,549195.0
5,BHK,Villa,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,1540105.0,504105.0
4,BHK,Apartment,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1182020.0,401015.0
4,BHK,Independent House,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1010202.0,301012.0
5,BHK,Independent House,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1012002.0,401012.0
4,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1022020.0,401010.0
5,BHK,Villa,Prithviraj Road,Delhi,28.6001606,77.22097778,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4101010.0,1216162.0
5,BHK,Villa,Prithviraj Road,Delhi,28.6001606,77.22097778,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4011022.0,1291192.0
4,BHK,Apartment,Amrita Shergill Marg,Delhi,28.5969677,77.22038269,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,4592295.0,1549111.0
5,BHK,Independent House,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1022020.0,401102.0
5,BHK,Independent House,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,6952.0,1549191.0,548185.0
5,BHK,Villa,Aurungzeb Road,Delhi,28.60279655,77.21968079,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4529295.0,1549195.0
5,BHK,Villa,Aurungzeb Road,Delhi,28.60279655,77.21968079,INR,5.0,4.0,Not Negotiable,Unfurnished,6521.0,4011012.0,1022012.0
4,BHK,Apartment,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,2012020.0,652125.0
4,BHK,Villa,Vasant Kunj,Delhi,28.52631378,77.14366913,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1022002.0,401010.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1810220.0,301012.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1544918.0,548181.0
5,BHK,Independent House,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,2210220.0,401015.0
5,BHK,Villa,Chattarpur,Delhi,28.49946976,77.19647217,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1012020.0,401012.0
4,BHK,Independent House,Ghitorni,Delhi,28.49571991,77.13581085,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010202.0,401015.0
4,BHK,Villa,Ghitorni,Delhi,28.49571991,77.13581085,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1010220.0,310101.0
5,BHK,Villa,Ghitorni,Delhi,28.49571991,77.13581085,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1255255.0,408521.0
4,BHK,Villa,Ghitorni,Delhi,28.49571991,77.13581085,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1210102.0,401011.0
4,BHK,Villa,Ghitorni,Delhi,28.49571991,77.13581085,INR,4.0,4.0,Not Negotiable,Unfurnished,5896.0,1012002.0,401012.0
5,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1549191.0,549191.0
5,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1022001.0,401015.0
5,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1010100.0,301012.0
4,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1810202.0,401022.0
4,BHK,Villa,Sainik Farm,Delhi,28.50527763,77.20741272,INR,4.0,4.0,Not Negotiable,Unfurnished,5896.0,1010201.0,301012.0
5,BHK,Independent House,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4559295.0,1549195.0
5,BHK,Villa,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,4010101.0,1010102.0
5,BHK,Independent Floor,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1084115.0,308512.0
4,BHK,Independent Floor,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,5852.0,1082212.0,305212.0
5,BHK,Independent Floor,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,6521.0,1810202.0,401012.0
4,BHK,Independent Floor,Sunder Nagar,Delhi,28.61843681,76.96178436,INR,4.0,2.0,Not Negotiable,Unfurnished,5896.0,1810202.0,301025.0
1,BHK,Apartment,Sector 12 Dwarka,Delhi,28.59508514,77.0379715,INR,1.0,0.0,Not Negotiable,Furnished,400.0,17000.0,8500.0
1,BHK,Apartment,Sector 12 Dwarka,Delhi,28.59508514,77.0379715,INR,1.0,0.0,Not Negotiable,Furnished,400.0,16000.0,8000.0
1,BHK,Apartment,Sector 12 Dwarka,Delhi,28.59508514,77.0379715,INR,1.0,0.0,Not Negotiable,Furnished,450.0,18000.0,9000.0
1,BHK,Apartment,Sector 12 Dwarka,Delhi,28.59508514,77.0379715,INR,1.0,0.0,Not Negotiable,Furnished,400.0,18000.0,9000.0
1,BHK,Apartment,Sector 14 Dwarka,Delhi,28.60331726,77.02870178,INR,1.0,0.0,Not Negotiable,Semi-Furnished,450.0,24000.0,12000.0
2,BHK,Apartment,Sector 12 Dwarka,Delhi,28.5995636,77.04376221,INR,1.0,1.0,Negotiable,Semi-Furnished,700.0,40000.0,20000.0
1,BHK,Apartment,Sector 12 Dwarka,Delhi,28.59508514,77.0379715,INR,1.0,1.0,Not Negotiable,Furnished,350.0,16000.0,8000.0
1,BHK,Apartment,Sector 7 Dwarka,Delhi,28.58505249,77.0746994,INR,1.0,0.0,Not Negotiable,Semi-Furnished,450.0,20000.0,10000.0
1,BHK,Apartment,Sector 12 Dwarka,Delhi,28.59508514,77.0379715,INR,1.0,0.0,Not Negotiable,Semi-Furnished,350.0,14000.0,7000.0
1,BHK,Apartment,Sector 14 Dwarka,Delhi,28.6028614,77.03192139,INR,1.0,0.0,Not Negotiable,Semi-Furnished,550.0,18000.0,9000.0
1,BHK,Apartment,Sector 14 Dwarka,Delhi,28.60447311,77.03183746,INR,1.0,0.0,Not Negotiable,Semi-Furnished,450.0,18000.0,9000.0
1,BHK,Apartment,Sector 14 Dwarka,Delhi,28.60447311,77.03183746,INR,1.0,1.0,Not Negotiable,Semi-Furnished,550.0,22000.0,11000.0
1,BHK,Apartment,Sector 7 Dwarka,Delhi,28.58505249,77.0746994,INR,1.0,1.0,Not Negotiable,Semi-Furnished,550.0,14000.0,7000.0
1,BHK,Apartment,Sector 7 Dwarka,Delhi,28.58885193,77.08423615,INR,1.0,1.0,Not Negotiable,Semi-Furnished,450.0,14000.0,7000.0
1,BHK,Apartment,Sector 11 Dwarka,Delhi,28.59047318,77.048172,INR,1.0,0.0,Negotiable,Furnished,250.0,22000.0,11000.0
3,BHK,Apartment,Sector 12 Dwarka,Delhi,28.59719276,77.03939056,INR,2.0,2.0,Negotiable,Semi-Furnished,1600.0,60000.0,30000.0
2,BHK,Apartment,Sector 7 Dwarka,Delhi,28.58505249,77.0746994,INR,1.0,1.0,Not Negotiable,Furnished,1200.0,40000.0,20000.0
1,BHK,Apartment,Dwarka 11 Sector,Delhi,28.59145546,77.04924774,INR,1.0,1.0,Not Negotiable,Furnished,450.0,21000.0,7000.0
1,BHK,Apartment,Sector 11 Dwarka,Delhi,28.59047318,77.048172,INR,1.0,1.0,Not Negotiable,Furnished,550.0,20000.0,10000.0
2,BHK,Apartment,dwarka sector 12,Delhi,28.59376526,77.04349518,INR,1.0,1.0,Not Negotiable,Furnished,1200.0,56000.0,28000.0
1,BHK,Apartment,Sector 11 Dwarka,Delhi,28.59047318,77.048172,INR,1.0,1.0,Not Negotiable,Semi-Furnished,550.0,22000.0,11000.0
1,BHK,Apartment,Sector 11 Dwarka,Delhi,28.59047318,77.048172,INR,1.0,1.0,Negotiable,Semi-Furnished,450.0,26000.0,13000.0
1,BHK,Apartment,Sector 11 Dwarka,Delhi,28.59047318,77.048172,INR,1.0,1.0,Negotiable,Semi-Furnished,550.0,24000.0,12000.0
1,BHK,Apartment,Sector 11 Dwarka,Delhi,28.59047318,77.048172,INR,1.0,1.0,Not Negotiable,Semi-Furnished,550.0,22000.0,11000.0
1,BHK,Apartment,Sector 11 Dwarka,Delhi,28.59047318,77.048172,INR,1.0,1.0,Negotiable,Semi-Furnished,450.0,26000.0,13000.0
1,BHK,Apartment,Sector 11 Dwarka,Delhi,28.59047318,77.048172,INR,1.0,1.0,Negotiable,Semi-Furnished,550.0,24000.0,12000.0
1,BHK,Apartment,Sector 9 Dwarka,Delhi,28.57973289,77.06625366,INR,1.0,1.0,Not Negotiable,Furnished,550.0,20000.0,10000.0
1,BHK,Apartment,Sector 13 Dwarka,Delhi,28.59462547,77.03385925,INR,1.0,0.0,Not Negotiable,Furnished,450.0,11000.0,11000.0
2,BHK,Independent Floor,Sector 7 Dwarka,Delhi,28.58757019,77.07375336,INR,1.0,1.0,Not Negotiable,Furnished,750.0,17000.0,17000.0
2,BHK,Independent Floor,Sector 7 Dwarka,Delhi,28.58757019,77.07375336,INR,1.0,2.0,Not Negotiable,Semi-Furnished,1200.0,24000.0,12000.0
3,BHK,Independent Floor,East of Kailash,Delhi,28.55871391,77.25095367,INR,3.0,2.0,Not Negotiable,Semi-Furnished,1800.0,120000.0,65000.0
2,BHK,Independent Floor,Greater kailash 1,Delhi,28.55175018,77.23332977,INR,2.0,0.0,Negotiable,Furnished,1000.0,60000.0,30000.0
3,BHK,Independent Floor,Patel Nagar,Delhi,28.64595604,77.16685486,INR,1.0,2.0,Not Negotiable,Furnished,789.0,16000.0,16500.0
1,BHK,Independent Floor,Patel Nagar,Delhi,28.64595604,77.16685486,INR,1.0,2.0,Not Negotiable,Furnished,389.0,6000.0,6000.0
1,BHK,Independent Floor,Jangpura Extension,Delhi,28.58126068,77.24195099,INR,1.0,1.0,Negotiable,Furnished,600.0,24000.0,24000.0
3,BHK,Independent Floor,Pitampura,Delhi,28.6989975,77.1384201,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1300.0,0.0,37000.0
3,BHK,Independent Floor,Pitampura,Delhi,28.6989975,77.1384201,INR,2.0,0.0,Not Negotiable,Furnished,900.0,0.0,31000.0
1,BHK,Independent Floor,Shalimar Bagh,Delhi,28.71095085,77.15992737,INR,1.0,0.0,Not Negotiable,Semi-Furnished,600.0,0.0,16000.0
2,BHK,Independent Floor,Shalimar Bagh,Delhi,28.71339226,77.15860748,INR,2.0,0.0,Not Negotiable,Unfurnished,850.0,0.0,26000.0
3,BHK,Apartment,Saket,Delhi,28.52081108,77.20144653,INR,3.0,0.0,Not Negotiable,Semi-Furnished,900.0,0.0,28000.0
5,BHK,Independent Floor,Greater Kailash,Delhi,28.54272652,77.24005127,INR,4.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,89000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57284355,77.23291016,INR,3.0,0.0,Not Negotiable,Semi-Furnished,2200.0,0.0,55000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.5735302,77.23390961,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,130000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57326508,77.23409271,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,140000.0
2,BHK,Independent House,Defence Colony,Delhi,28.5731163,77.23384857,INR,2.0,0.0,Not Negotiable,Semi-Furnished,2200.0,0.0,50000.0
2,BHK,Independent Floor,Lajpat Nagar,Delhi,28.57625008,77.24266815,INR,2.0,0.0,Not Negotiable,Unfurnished,1000.0,0.0,22000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.5737896,77.23356628,INR,3.0,0.0,Not Negotiable,Furnished,3000.0,0.0,115000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.5735817,77.2335968,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,130000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57388115,77.2337265,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,120000.0
2,BHK,Independent Floor,Lajpat Nagar,Delhi,28.57723808,77.2440033,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,35000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57364273,77.23352814,INR,3.0,0.0,Not Negotiable,Semi-Furnished,2200.0,0.0,55000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57364845,77.23335266,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,140000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57337189,77.233078,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,125000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.573843,77.23352814,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,100000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57370186,77.2334137,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,155000.0
4,BHK,Apartment,Sector 22 Dwarka,Delhi,28.5587635,77.06131744,INR,3.0,0.0,Not Negotiable,Semi-Furnished,2400.0,0.0,40000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57420349,77.23339844,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,110000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57348633,77.2342453,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,65000.0
2,BHK,Independent Floor,Lajpat Nagar,Delhi,28.57727432,77.24369812,INR,2.0,0.0,Not Negotiable,Unfurnished,1000.0,0.0,28000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57380676,77.23405457,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,125000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.57470131,77.23387146,INR,3.0,0.0,Not Negotiable,Semi-Furnished,3000.0,0.0,165000.0
2,BHK,Apartment,Sector 19 Dwarka,Delhi,28.57677269,77.04291534,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1200.0,0.0,24000.0
3,BHK,Apartment,Sector 19 Dwarka,Delhi,28.5725193,77.04472351,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1600.0,0.0,32000.0
3,BHK,Apartment,Sector 22 Dwarka,Delhi,28.56269646,77.05690765,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1600.0,0.0,33000.0
3,BHK,Apartment,Sector 22 Dwarka,Delhi,28.55953026,77.06132507,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1800.0,0.0,37000.0
4,BHK,Apartment,Sector 22 Dwarka,Delhi,28.5580349,77.05491638,INR,3.0,0.0,Not Negotiable,Semi-Furnished,2000.0,0.0,40000.0
3,BHK,Apartment,Sector 22 Dwarka,Delhi,28.55953026,77.06132507,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1800.0,0.0,28000.0
3,BHK,Apartment,Sector 22 Dwarka,Delhi,28.55834961,77.05895996,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1500.0,0.0,26000.0
2,BHK,Independent Floor,Defence Colony,Delhi,28.57321167,77.23336792,INR,2.0,0.0,Not Negotiable,Unfurnished,2200.0,0.0,65000.0
2,BHK,Independent Floor,Defence Colony,Delhi,28.57275772,77.23272705,INR,2.0,0.0,Not Negotiable,Unfurnished,2200.0,0.0,52000.0
3,BHK,Apartment,Sector 23 Dwarka,Delhi,28.56310081,77.05092621,INR,2.0,0.0,Not Negotiable,Furnished,1500.0,0.0,30000.0
3,BHK,Independent Floor,Defence Colony,Delhi,28.5730648,77.23431396,INR,3.0,0.0,Not Negotiable,Semi-Furnished,2200.0,0.0,55000.0
3,BHK,Independent House,Defence Colony,Delhi,28.57324791,77.23436737,INR,3.0,0.0,Not Negotiable,Unfurnished,3000.0,0.0,110000.0
2,BHK,Independent Floor,Lajpat Nagar,Delhi,28.57619286,77.24498749,INR,2.0,0.0,Not Negotiable,Semi-Furnished,1000.0,0.0,33000.0
3,BHK,Independent House,Defence Colony,Delhi,28.57357216,77.23429108,INR,3.0,0.0,Not Negotiable,Semi-Furnished,2200.0,0.0,75000.0
1,BHK,Independent Floor,Patel Nagar,Delhi,28.64456558,77.1648941,INR,1.0,0.0,Not Negotiable,Semi-Furnished,450.0,0.0,12000.0
2,BHK,Independent Floor,Uttam Nagar,Delhi,28.62216187,77.05702972,INR,1.0,0.0,Not Negotiable,Semi-Furnished,450.0,0.0,10000.0
2,BHK,Independent Floor,Uttam Nagar,Delhi,28.62229538,77.05712128,INR,1.0,0.0,Not Negotiable,Semi-Furnished,450.0,0.0,11000.0
